Id,Project_Id,Author_Id,Title,Year,Authors
4572,1,4572,Discrepancies between biomarkers of primary breast cancer and subsequent brain metastases: an international multicenter study,2018,O Kaidar-Person and I Meattini and P Jain and P Bult and N Simone and I Kindts and R Steffens and C Weltens and P Navarria and Y Belkacemi and J Lopez-Guerra and L Livi and BG Baumert and B Vieites and D Limon and N Kurman and K Ko and JB Yu and V Chiang and P Poortmans and T Zagar
4573,1,4573,Cardiovascular adverse events are associated with usage of immune checkpoint inhibitors in real-world clinical data across the United States,2021,P Jain and J Gutierrez Bugarin and A Guha and C Jain and N Patil and T Shen and I Stanevich and V Nikore and K Margolin and M Ernstoff and V Velcheti and J Barnholtz-Sloan and A Dowlati
4574,1,4574,MET alterations and their impact on the future of non-small cell lung cancer (NSCLC) targeted therapies,2021,Matthew Lee and Prantesh Jain and Feng Wang and Patrick C Ma and Alain Borczuk and Balazs Halmos
4575,1,4575,Afatinib and lung cancer,2014,Prantesh Jain and Rashmi Khanal and Aakanksha Sharma and Feng Yan and Neelesh Sharma
4576,1,4576,Cardiovascular adverse events associated with BRAF versus BRAF/MEK inhibitor: Cross‐sectional and longitudinal analysis using two large national registries,2021,Avirup Guha and Prantesh Jain and Michael G Fradley and Daniel Lenihan and Jahir M Gutierrez and Chhavi Jain and Marcos de Lima and Jill S Barnholtz‐Sloan and Guilherme H Oliveira and Afshin Dowlati and Sadeer Al‐Kindi
4577,1,4577,Implementation of an electronic medical record tool for early detection of deep vein thrombosis in the ambulatory oncology setting,2019,Girish Kunapareddy and Benjamin Switzer and Prantesh Jain and Madison Conces and Yu‐Wei Chen and Bhumika Patel and Sagar Patel and Pramod Pinnamaneni and Brad Pohlman and Dana E Angelini and Keith R McCrae and Alok A Khorana
4578,1,4578,Novel non-invasive radiomic signature on CT scans predicts response to platinum-based chemotherapy and is prognostic of overall survival in small cell lung cancer,2021,Prantesh Jain and Mohammadhadi Khorrami and Amit Gupta and Prabhakar Rajiah and Kaustav Bera and Vidya Sankar Viswanathan and Pingfu Fu and Afshin Dowlati and Anant Madabhushi
4579,1,4579,Association between myocarditis and other immune‐related adverse events secondary to immune checkpoint inhibitor use,2020,Avirup Guha and Sadeer Al‐Kindi and Prantesh Jain and Nour Tashtish and Chantal ElAmm and Guilherme H Oliveira
4580,1,4580,Breast cancer with brain metastases in pregnancy.,2014,Shweta Gupta and Prantesh Jain and Susan McDunn
4581,1,4581,Morphometrics of bees,1972,PC Jain and KS Kushwaha
4582,1,4582,Novel Radiomic Measurements of Tumor-Associated Vasculature Morphology on Clinical Imaging as a Biomarker of Treatment Response in Multiple Cancers,2022,Nathaniel Braman and Prateek Prasanna and Kaustav Bera and Mehdi Alilou and Mohammadhadi Khorrami and Patrick Leo and Maryam Etesami and Manasa Vulchi and Paulette Turk and Amit Gupta and Prantesh Jain and Pingfu Fu and Nathan Pennell and Vamsidhar Velcheti and Jame Abraham and Donna Plecha and Anant Madabhushi
4583,1,4583,Carcino Embryonic Antigen (CEA) Elevation As A Predictor Of Better Response To First Line Pemetrexed In Advanced Lung Adenocarcinoma.,2012,T Braik and S Gupta and H Poola and P Jain and A Beiranvand and TE Lad and L Hussein
4584,1,4584,Outcomes in patients with anthracycline‐induced cardiomyopathy undergoing left ventricular assist devices implantation,2021,Avirup Guha and Cesar Caraballo and Prantesh Jain and P Elliott Miller and Jocelyn Owusu‐Guha and Katherine AA Clark and Eric J Velazquez and Tariq Ahmad and Lauren A Baldassarre and Daniel Addison and Neal L Weintraub and Nihar R Desai
4585,1,4585,MA 17.11 prediction of response to trimodality therapy using CT-derived radiomic features in stage III non-small cell lung cancer (NSCLC),2017,P Jain and U Ahmad and S Murthy and K Stephans and M Khorrami and A Madabhushi and V Velcheti
4586,1,4586,Very high alpha-fetoprotein (AFP): A poor prognostic indicator in hepatocellular carcinoma in the modern era,2013,Shweta Gupta and Geeta Kutty and Priyanka Jagar and Prantesh Jain and Thomas Lad
4587,1,4587,5-flourouracil (5FU) shortage: Clinical implications and costs in a single month.,2012,Shweta Gupta and Prantesh Jain and Saurabh Gupta and Barbara Yim and Michael Russell Mullane
4588,1,4588,"Persistence of lindane, malathion and parathion residues in brinjal fruits",1976,PC Jain and HL Gupta
4589,1,4589,Risk factors for myocarditis associated with immune checkpoint inhibitors using real-world clinical data.,2020,Prantesh Jain and Jahir Gutierrez Bugarin and Avirup Guha and Chhavi Jain and Tingke Shen and Ilya Stanevich and Seunghee P Margevicius and Pingfu Fu and Fang Liu and Vipan Nikore and Ankit Mangla and Marcos JG De Lima and Vamsidhar Velcheti and Jill Barnholtz-Sloan and Afshin Dowlati
4590,1,4590,Efficacy of PD-1/PD-L1 inhibitors in the front-line setting as compared to previously treated patients.,2017,Prantesh Jain and Monica Khunger and Vinay Pasupuleti and Adrian V Hernandez and Vamsidhar Velcheti
4591,1,4591,Isolated zinc deficiency causing severe microcytosis and sideroblastic anemia,2014,Gupta Shweta and Jain Prantesh and Sukhal Shashvat
4592,1,4592,Corrigendum to ‘Cardiovascular adverse events are associated with usage of immune checkpoint inhibitors in real-world clinical data across the United States’:[ESMO Open Volume …,2021,P Jain and J Gutierrez Bugarin and A Guha and C Jain and N Patil and T Shen and I Stanevich and V Nikore and K Margolin and M Ernstoff and V Velcheti and J Barnholtz-Sloan and A Dowlati
4593,1,4593,Nasopharyngeal neuroendocrine neoplasms: Systematic review of the literature and case presentation,2021,Jain Prantesh and Jennifer Dorth and Sylvia L Asa and Amr Mohamed
4594,1,4594,P2. 04-17 pre-therapy radiomic features can distinguish hyperprogression from other response patterns to PD1/PD-L1 inhibitors in NSCLC,2018,P Patil and K Bera and P Vaidya and M Khorrami and P Jain and A Madabhushi and V Velcheti
4595,1,4595,Clinical significance of positive red blood cell antibody screen with inconclusive antibody identification,2011,Shweta Gupta and Prantesh Jain and Harsha v Poola and Sumedha Dhar and Manila Gaddh and Paul G Rubinstein and Tareq Braik and Rosalind Catchatourian and Margaret Clare Telfer and Ram Kakaiya
4596,1,4596,Persistence of Gamma BHC (Lindane) and Malathion Residues on Fruits of Bhindi (Abelmoschus esculantus L.) under Indian Conditions,1972,VS Kavadia and HCL Gupta and PC Jain
4597,1,4597,Combination of quantitative features from H&E biopsies and CT scans predicts response to chemotherapy and overall survival in small cell lung cancer (SCLC).,2021,Cristian Barrera and Mohammadhadi Khorrami and Prantesh Jain and Pingfu Fu and Kate Butler and Abdullah Osme and Paula Toro and Vidya Sankar Viswanathan and Satyapal Chahar and Afshin Dowlati and Anant Madabhushi
4598,1,4598,P68. 02 computer extracted morphology features of tumor nuclei predict response to chemotherapy and prognostic of OS in small cell lung cancer,2021,P Jain and C Barrera and A Osme and PA Toro and S Chahar and K Butler and M Khorrami and P Fu and G Corredor and K Bera and A Dowlati and A Madabhushi
4599,1,4599,641 incidence and risk factors for stroke associated with immune checkpoint inhibitor therapy in cancer patients using real-world clinical data,2020,Prantesh Jain and Jahir Gutierrez and Avirup Guha and Chhavi Jain and Nirav Patil and Tingke Shen and Ilya Stanevich and Ankit Mangla and Marcos De Lima and Jill Barnholtz-Sloan and Afshin Dowlati
4600,1,4600,Increased risk of hypothyroidism in patients with primary head and neck cancer compared to non-head and neck primary malignancies.,2020,Omar A Alaber and Apoorva K Chander and Prantesh Jain and Aman Rajpal and Monaliben Patel and Christopher J Hoimes and Prateek Mendiratta and Pierre Lavertu and Ankit Mangla
4601,1,4601,P827 The clinical phenotype of collagenous colitis is associated with T-cell-related genetic variants,2020,G Roda and D Piovani and J Prantesh and I Gordon and R Asselta and S Duga and S Vetrano and S Bonovas and N Harpaz and S Danese and I Peter and JF Colombel and F Rieder
4602,1,4602,A Comparative Study of public and Private Sector Health Insurers,2015,P Jain and CS Jain
4603,1,4603,Water Deficit Stress Induced Changes In Metabolic Organic Compounds in Chickpea Grains,2015,C Jain and P Jain
4604,1,4604,Real world outcomes of trilaciclib in ES-SCLC.,2023,Joseph Elijah and Allison Holdsworth and Katy Wang and Kristopher Attwood and Jeffrey Baron and Eugene Przespolewski and Prantesh Jain and Grace K Dy and Christina Billias
4605,1,4605,"Impact of state health disparity on lung, breast, and prostate cancer incidence and mortality in the United States.",2023,Vasanthan Muthusamy Kumarasamy and Yu-Che Lee and Arya Mariam Roy and Karan Jatwani and Ko-Yun Chang and Yi Lee and Shu-Yen Chan and Cheng-Chen Li and Prantesh Jain
4606,1,4606,Phase 2 trial of epidermal growth factor (EGF) vaccine CIMAvax in combination with pembrolizumab in first line and maintenance setting in advanced non–small cell lung cancer …,2023,Prantesh Jain and Alan Hutson and Cayla Janes and Debora S Bruno and Greg Andrew Durm and Ashish Sangal and Bhoomi Mehrotra and Tania Crombet Ramos and Kalet Leon and Grace K Dy
4607,1,4607,Non-invasive radiomic signature to predict response to systemic treatment in small cell lung cancer (sclc),2022,Anant Madabhushi and Mohammadhadi Khorrami and Prantesh Jain and Afshin Dowlati
4608,1,4608,Combination of features from biopsies and scans to predict prognosis in sclc,2022,Anant Madabhushi and Cristian Barrera and Mohammadhadi Khorrami and Prantesh Jain and Afshin Dowlati
4609,1,4609,Patients' preferences for adjuvant osimertinib in non–small cell lung cancer (NSCLC) after complete surgical resection: What makes it worth it to patients?(PATT)—The Roswell …,2022,Angel Mier-Hicks and Kristopher Attwood and Kayla Catalfamo and Prantesh Jain and Hongbin Chen and Edwin Yau and Amy P Early and Grace K Dy
4610,1,4610,Quality Scoring of Source Words in Machine Translations,2022,P JAIN and S SARAWAGI and T TOMAR
4611,1,4611,MA13. 02 Novel Non-Invasive Radiomic Signatures Extracted from Radiographic Images can Predict Response to Systemic Treatment in Small Cell Lung Cancer,2021,P Jain and M Khorrami and A Gupta and P Rajiah and K Bera and P Vaidya and P Fu and A Dowlati and A Madabhushi
4612,1,4612,Survival outcomes of patients with resectable pancreatic cancer treated with upfront surgery versus neoadjuvant chemotherapy: A retrospective tertiary care center experience.,2020,Fang Liu and Matthew Mirsky and Sulin Wu and Pingfu Fu and Shufen Cao and John Shanahan and Ravi Kumar Kyasaram and Prantesh Jain and Jeffrey Hardacre and John Brian Ammori and Jordan Michael Winter and David Lawrence Bajor
4613,1,4613,Su1803 THE CLINICAL PHENOTYPE OF COLLAGENOUS COLITIS IS ASSOCIATED WITH T CELL RELATED GENETIC VARIANTS,2020,Giulia Roda and Daniele Piovani and Jain Prantesh and Ilyssa Gordon and Rosanna Asselta and Stefano Duga and Stefania Vetrano and Stefanos Bonovas and Noam Harpaz and Silvio Danese and Inga Peter and Jean Frederic Colombel and Florian Rieder
4614,1,4614,CARDIOVASCULAR EVENTS ASSOCIATED WITH COMBINATION MEK/BRAF INHIBITORS (ANALYSIS OF THE FDA ADVERSE EVENTS REPORTING SYSTEM),2020,Avirup Guha and Michael Fradley and Daniel Lenihan and Prantesh Jain and Guilherme Oliveira and Sadeer Al-Kindi
4615,1,4615,Primary liver angiosarcoma and factors associated with improved outcomes: An analysis of the National Cancer Database.,2020,Prantesh Jain and Gino Cioffi and Nirav Patil and Aman Opneja and Asrar Alahmadi and David Lawrence Bajor and Joel N Saltzman and Patrick J Getty and John Brian Ammori and Aashish D Bhatt and David B Mansur and Richard T Lee and Ankit Mangla
4616,1,4616,Pretreatment CT Based Emphysema and Fibrosis Scoring of Peri-Tumoral Lung Parenchyma Predicts Risk of Radiation Induced Lung Toxicity,2018,WC Jackson and PS Boonstra and PG Hawkins and DR Owen and P Jain and G Sun and D Arenberg and E Lee and GP Kalemkerian and FM Kong and JA Hayman and TS Lawrence and RK Ten Haken and M Schipper and MM Matuszak and S Jolly
4617,1,4617,Combination of CT derived radiomic features and lymphovascular invasion status to predict disease recurrence following trimodality therapy in non-small cell lung cancer.,2018,Mohammadhadi Khorrami and Prantesh Jain and Monica Khunger and Usman Ahmad and Kevin L Stephans and Sudish C Murthy and Vamsidhar Velcheti and Anant Madabhushi
4618,1,4618,Stage 3A NSCLC–are we offering enough radical treatment?,2018,J Price and P Jain and P Beckett
4619,1,4619,MA 15.06 ERBB Receptor Feedback Inhibitor-1 Alterations in Non-Small Cell Lung Cancer,2017,J Schneider and P Jain and K Schalper and C Lovly and F Gardner and J Ross and A Schrock and S Ali and V Miller and V Velcheti
4620,1,4620,Discrepancies Between Biological Markers of Primary Breast Cancer and Their Brain Metastases: An International Multicenter Study,2017,O Kaidar-Person and I Meattini and P Jain and P Bult and NL Simone and I Kindts and R Steffens and CG Weltens and P Navarria and Y Belkacemi and J Lopez and L Livi and BG Baumert and B Vieites and D Limon and N Kurman and JB Yu and VL Chiang and P Poortmans and TM Zagar
4621,1,4621,The Prevalence of Advanced Fibrosis in Patients with Nonalcoholic Fatty Liver Disease Seen in Primary Care Setting: 799,2016,Amandeep Singh and Prantesh Jain and Ranjeet Singh and Rocio Lopez and Naim Alkhouri
4622,1,4622,3. Clinical Pictures in Hematology,2014,Gupta Shweta and Jain Prantesh and Sukhal Shashvat
4623,1,4623,IS EPIDEMIOLOGY LOSING IMPORTANCE IN AN ERA OF MOLECULAR TARGET SCIENCE AND PERSONALIZED MEDICINE?,2012,Prantesh Jain and Harsha Poola and Sushma Bharadwaj and Sonia Sandhu and Shweta Gupta and Susan McDunn
4624,1,4624,A retrospective analysis of all non-AIDS defining cancers (NADC): A subset analysis of the County Hospital AIDS Malignancy Project (CHAMP).,2012,Shweta Gupta and Prantesh Jain and Emilio Araujo Mino and Audrey L French and Fred R Rosen and Paul G Rubinstein
4625,1,4625,Evaluation of 4Tscore and Polytypic Solid-Phase Elisa Test in the Diagnosis of Heparin-Induced Thrombocytopenia,2012,Manila Gaddh and Harsha Poola and Prantesh Jain and Sylvia Velinova and Paula Kovarik and Margaret Telfer and Rosalind Catchatourian
4626,1,4626,Synovial osteochondromatosis mimicking septic arthritis,2011,Shweta Gupta and Prantesh Jain
4627,1,4627,Evaluation of compliance with guidelines for the treatment of early stage breast cancer.,2003,P Jain and JP Frolkis and P Silverman and R Shenk and S Hanks and G Wiesner and P Fu and B Overmoyer
4628,1,4628,Cutworm and pod borer-great menace to gram,1974,PC Jain and HCL Gupta and KS Kushwaha
4629,1,4629,Information retrieval by electronic digital computer,1967,PC Jain and Shipra Gupta
4630,1,4630,Ağır Mikrositoz ve Sideroblastik Anemiye Neden Olan İzole Çinko Eksikliği,,Gupta Shweta and Jain Prantesh and Sukhal Shashvat
4631,1,4631,Cardiovascular Events Associated with Chimeric Antigen Receptor T (CAR-T) Therapy: Cross-Sectional FAERS Analysis,,MD Avirup Guha and MD Daniel Addison and MD Prantesh Jain and MBBS Arjun Ghosh and MBBS Claire Roddie and MD Marcos de Lima and MD Marcos de Lima and Sadeer Al-Kindi and Guilherme H Oliveira
4632,1,4632,Breast cancer with brain metastases in pregnancy-PubMed. J Community Support Oncol. 2014; 12 (10): 378–80,,Shweta Gupta and Prantesh Jain and Susan McDunn
4633,1,4633,"Vol. 135, September 2019",,M Muller and P Baas and EV Denisov and AA Schegoleva and PA Gervas and AA Ponomaryova and LA Tashireva and VV Boyarko and EB Bukreeva and OV Pankova and VM Perelmuter and M Khorrami and P Jain and K Bera and M Alilou and R Thawani and P Patil and U Ahmad and S Murthy and K Stephans and P Fu and V Velcheti and A Madabhushi and M Lorenzo-González and A Ruano-Ravina and M Torres-Durán and KT Kelsey and M Provencio and I Parente-Lamelas and V Leiro-Fernández and I Vidal-García and O Castro-Añón and C Martínez and A Golpe-Gómez and M Torres-Español and J Abal-Arca and C Montero-Martínez and A Fernández-Villar and JM Barros-Dios and JN Bodor and JL Feliciano and MJ Edelman and S Koezuka and T Mikami and N Tochigi and A Sano and Y Azuma and T Makino and H Otsuka and K Matsumoto and N Shiraga and A Iyoda and J Guo and X Wang and Y Wang and L Wang and S Hua and F Morra and F Merolla and D D’Abbiero and G Ilardi and S Campione and R Monaco and G Guggino and F Ambrosio and S Staibano and A Cerrato and R Visconti and A Celetti
